Date,Product,Region,Sales,Customer_Age,Customer_Gender,Customer_Satisfaction
2026-03-30,Widget D,West,967,53,Female,2.920504916
2026-03-31,Widget A,West,889,67,Male,4.262662163
2026-04-01,Widget A,South,685,24,Female,1.250888686
2026-04-02,Widget C,North,536,30,Male,4.261951062
2026-04-03,Widget D,North,306,32,Female,2.979016962
2026-04-04,Widget D,South,487,42,Male,1.53504278
2026-04-05,Widget A,North,579,40,Female,4.542807654
2026-04-06,Widget B,South,890,39,Male,3.596915118
2026-04-07,Widget C,North,986,43,Female,1.654182747
2026-04-08,Widget C,East,937,50,Male,1.134598894
2026-04-09,Widget C,East,439,28,Female,1.564438593
2026-04-10,Widget C,South,968,27,Female,3.435191841
2026-04-11,Widget D,North,439,42,Female,1.717184941
2026-04-12,Widget D,West,303,54,Male,1.9030523
2026-04-13,Widget B,North,260,65,Male,1.100558903
2026-04-14,Widget C,East,639,60,Male,3.891722689
2026-04-15,Widget C,East,491,55,Male,4.241457599
2026-04-16,Widget A,North,868,58,Male,4.187392707
2026-04-17,Widget D,North,776,62,Female,1.510272605
2026-04-18,Widget C,West,674,41,Male,4.61320451
2026-04-19,Widget B,West,633,57,Female,3.689115318
2026-04-20,Widget B,North,169,63,Female,4.59011449
2026-04-21,Widget D,North,992,50,Male,2.788642018
2026-04-22,Widget B,North,504,34,Female,2.747819444
2026-04-23,Widget B,North,707,41,Male,4.138146075
2026-04-24,Widget D,South,774,54,Male,1.373191422
2026-04-25,Widget C,North,690,19,Male,3.083496147
2026-04-26,Widget C,West,616,49,Female,4.345536943
2026-04-27,Widget B,East,927,41,Male,4.320770252
2026-04-28,Widget B,South,219,26,Male,4.824531425
2026-04-29,Widget C,North,913,21,Male,3.793090374
2026-04-30,Widget D,East,789,34,Female,1.831082518
2026-05-01,Widget B,South,787,34,Male,1.08112126
2026-05-02,Widget A,East,316,67,Female,2.917663195
2026-05-03,Widget D,North,155,65,Female,3.054815462
2026-05-04,Widget B,North,465,47,Male,1.961050338
2026-05-05,Widget B,West,798,57,Female,1.498789788
2026-05-06,Widget A,North,603,28,Female,3.344832665
2026-05-07,Widget A,North,843,38,Male,4.057022696
2026-05-08,Widget C,South,866,38,Male,4.972616414
2026-05-09,Widget D,West,554,35,Male,4.033210469
2026-05-10,Widget D,South,203,46,Female,4.174529657
2026-05-11,Widget C,East,176,41,Male,3.465843513
2026-05-12,Widget D,North,329,27,Female,4.943690636
2026-05-13,Widget D,East,357,62,Female,3.55982554
2026-05-14,Widget D,South,363,34,Female,4.441013146
2026-05-15,Widget D,North,430,35,Female,4.783138585
2026-05-16,Widget D,North,281,59,Female,4.719434002
2026-05-17,Widget A,South,992,65,Male,2.525661375
2026-05-18,Widget D,South,867,37,Male,1.314648233
2026-05-19,Widget A,South,649,54,Female,1.68749481
2026-05-20,Widget D,South,787,62,Female,1.236893222
2026-05-21,Widget C,South,126,35,Male,1.421587739
2026-05-22,Widget B,North,375,34,Male,1.738604984
2026-05-23,Widget A,South,751,26,Female,2.364377266
2026-05-24,Widget D,North,398,31,Female,3.174158586
2026-05-25,Widget C,North,898,66,Male,3.846728237
2026-05-26,Widget B,South,190,46,Male,1.843709344
2026-05-27,Widget A,South,579,48,Female,3.690089617
2026-05-28,Widget B,West,672,21,Male,3.817036298
2026-05-29,Widget C,North,557,35,Male,3.234489347
2026-05-30,Widget A,South,550,37,Female,4.614471479
2026-05-31,Widget B,South,464,64,Female,1.443979256
2026-06-01,Widget D,South,958,60,Female,1.70848583
2026-06-02,Widget A,West,774,61,Male,2.714659298
2026-06-03,Widget B,West,450,26,Female,1.506850941
2026-06-04,Widget C,East,754,30,Male,3.265184575
2026-06-05,Widget C,North,499,32,Female,2.593601866
2026-06-06,Widget A,East,352,44,Female,2.138383178
2026-06-07,Widget B,South,880,32,Male,1.679959252
2026-06-08,Widget A,West,980,45,Male,2.341352953
2026-06-09,Widget A,West,902,54,Female,3.431837403
2026-06-10,Widget B,East,558,36,Female,3.303140844
2026-06-11,Widget B,West,798,43,Male,1.654496001
2026-06-12,Widget D,South,598,69,Female,1.499679243
2026-06-13,Widget B,West,607,43,Male,1.10670705
2026-06-14,Widget C,East,403,42,Male,1.049702375
2026-06-15,Widget A,South,600,43,Female,4.519241743
2026-06-16,Widget A,East,902,43,Male,1.180355424
2026-06-17,Widget C,West,697,63,Male,3.924884439
2026-06-18,Widget B,East,265,45,Male,4.487940385
2026-06-19,Widget C,East,514,66,Female,1.392231394
2026-06-20,Widget C,North,561,35,Male,2.745205695
2026-06-21,Widget D,West,213,49,Female,4.849211933
2026-06-22,Widget C,West,532,20,Female,4.336554642
2026-06-23,Widget A,East,455,19,Female,2.958816127
2026-06-24,Widget C,North,794,50,Male,4.050284451
2026-06-25,Widget A,West,306,59,Male,4.333510498
2026-06-26,Widget A,South,867,36,Female,2.392107853
2026-06-27,Widget A,East,334,34,Female,4.568611667
2026-06-28,Widget B,West,541,61,Male,2.881893279
2026-06-29,Widget D,South,454,50,Female,3.111229454
2026-06-30,Widget A,West,614,29,Female,4.998830551
2026-07-01,Widget A,South,307,66,Male,4.373211865
2026-07-02,Widget B,East,808,20,Female,2.447080023
2026-07-03,Widget A,West,952,60,Male,1.041382386
2026-07-04,Widget C,West,224,66,Male,3.504696295
2026-07-05,Widget C,North,237,43,Female,3.815653705
2026-07-06,Widget D,East,438,52,Male,3.603210761
2026-07-07,Widget A,South,636,25,Male,4.871449405
2026-07-08,Widget B,West,167,69,Male,4.451884109
2026-07-09,Widget C,West,672,53,Female,2.795326773
2026-07-10,Widget B,South,640,24,Female,1.25142995
2026-07-11,Widget B,East,482,63,Female,2.904235078
2026-07-12,Widget C,North,118,63,Male,3.75697608
2026-07-13,Widget B,North,782,53,Male,3.430839233
2026-07-14,Widget C,West,549,33,Female,3.152548271
2026-07-15,Widget B,South,173,41,Female,2.875275832
2026-07-16,Widget C,West,672,18,Male,2.175047492
2026-07-17,Widget A,South,764,66,Female,2.109387047
2026-07-18,Widget D,North,375,42,Female,3.000925916
2026-07-19,Widget C,East,147,27,Female,1.642412586
2026-07-20,Widget C,South,310,33,Female,2.362741694
2026-07-21,Widget D,North,954,33,Female,2.295917099
2026-07-22,Widget C,West,750,25,Male,3.348531206
2026-07-23,Widget C,South,721,46,Female,1.266729201
2026-07-24,Widget B,East,794,56,Female,4.318674721
2026-07-25,Widget D,West,639,45,Male,3.249513522
2026-07-26,Widget A,West,808,23,Male,3.683306723
2026-07-27,Widget C,North,290,33,Male,3.812375615
2026-07-28,Widget D,South,414,37,Male,2.165936547
2026-07-29,Widget B,West,662,33,Female,2.88148627
2026-07-30,Widget A,East,760,24,Female,4.824983823
2026-07-31,Widget D,South,879,58,Female,4.066820952
2026-08-01,Widget A,East,661,31,Female,4.878227501
2026-08-02,Widget A,West,999,60,Male,3.985017381
2026-08-03,Widget A,East,857,43,Male,1.702400559
2026-08-04,Widget C,North,212,43,Female,1.258143535
2026-08-05,Widget C,East,269,31,Female,3.310645747
2026-08-06,Widget B,South,567,24,Female,2.431253119
2026-08-07,Widget B,East,777,50,Female,2.101831641
2026-08-08,Widget D,East,113,43,Male,4.228843986
2026-08-09,Widget B,North,814,62,Female,2.467973068
2026-08-10,Widget A,East,387,37,Male,2.268003879
2026-08-11,Widget A,East,288,20,Male,4.399950373
2026-08-12,Widget C,West,254,69,Male,4.385149346
2026-08-13,Widget A,West,666,21,Male,2.425466551
2026-08-14,Widget D,South,793,43,Female,4.329994804
2026-08-15,Widget A,West,821,28,Female,4.403113961
2026-08-16,Widget A,West,987,19,Female,2.69572214
2026-08-17,Widget D,West,570,31,Female,1.265892521
2026-08-18,Widget B,West,174,61,Male,1.006338578
2026-08-19,Widget B,North,376,47,Male,3.093169852
2026-08-20,Widget D,West,744,66,Male,2.376301973
2026-08-21,Widget C,North,442,29,Female,4.988527577
2026-08-22,Widget A,North,524,43,Male,4.089643999
2026-08-23,Widget D,West,670,61,Male,4.045101825
2026-08-24,Widget A,East,610,50,Male,4.820971073
2026-08-25,Widget C,North,956,30,Male,4.550897592
2026-08-26,Widget A,East,281,31,Female,2.272749918
2026-08-27,Widget D,East,557,41,Male,1.663948886
2026-08-28,Widget A,West,950,51,Male,3.98356906
2026-08-29,Widget B,South,932,61,Female,2.513095575
2026-08-30,Widget C,West,163,43,Female,2.892690607
2026-08-31,Widget C,South,938,38,Female,3.521590925
2026-09-01,Widget C,South,359,45,Male,4.631490708
2026-09-02,Widget D,West,292,65,Male,2.676351015
2026-09-03,Widget C,West,754,53,Male,4.133267561
2026-09-04,Widget B,South,715,57,Male,2.073359165
2026-09-05,Widget D,West,505,19,Female,3.791887164
2026-09-06,Widget B,South,825,59,Male,1.006317684
2026-09-07,Widget A,East,853,26,Male,4.486028854
2026-09-08,Widget A,West,820,40,Female,1.12151832
2026-09-09,Widget A,East,192,32,Female,3.851015019
2026-09-10,Widget A,North,529,30,Female,1.185032757
2026-09-11,Widget B,East,753,40,Male,2.064982798
2026-09-12,Widget D,East,533,34,Male,2.988809614
2026-09-13,Widget D,South,503,65,Male,2.679754741
2026-09-14,Widget C,East,533,19,Male,1.767344458
2026-09-15,Widget B,West,211,37,Male,2.335259647
2026-09-16,Widget A,South,474,37,Female,3.91082548
2026-09-17,Widget B,North,158,63,Female,3.67702837
2026-09-18,Widget C,West,142,20,Male,1.287258335
2026-09-19,Widget C,North,306,29,Male,3.989263302
2026-09-20,Widget B,East,879,57,Male,1.212183525
2026-09-21,Widget B,West,395,19,Male,3.171705556
2026-09-22,Widget B,West,217,53,Male,2.040250992
2026-09-23,Widget D,North,631,31,Female,3.35076051
2026-09-24,Widget A,West,321,33,Female,2.045313584
2026-09-25,Widget B,West,265,36,Female,4.939831879
2026-09-26,Widget B,West,742,51,Male,2.238912735
2026-09-27,Widget B,East,255,61,Male,1.967842543
2026-09-28,Widget C,North,283,63,Female,2.113861164
2026-09-29,Widget C,West,189,23,Female,4.585891429
2026-09-30,Widget D,South,193,30,Male,3.544875315
2026-10-01,Widget A,South,112,53,Female,3.92273639
2026-10-02,Widget D,South,933,39,Female,4.67204204
2026-10-03,Widget A,South,904,35,Male,4.647489939
2026-10-04,Widget C,East,841,29,Female,3.955783386
2026-10-05,Widget C,West,933,69,Female,1.791297715
2026-10-06,Widget C,North,903,47,Female,4.373493283
2026-10-07,Widget D,West,537,68,Male,1.815104137
2026-10-08,Widget B,East,637,57,Female,3.971595256
2026-10-09,Widget B,South,686,24,Female,3.742412266
2026-10-10,Widget C,East,975,49,Female,4.035555401
2026-10-11,Widget B,West,910,65,Male,3.130742723
2026-10-12,Widget B,North,249,36,Male,3.554904729
2026-10-13,Widget D,East,759,23,Female,4.813280322
2026-10-14,Widget A,North,107,37,Male,1.404354377
2026-10-15,Widget C,East,128,44,Female,2.235389099
2026-10-16,Widget C,North,395,60,Male,3.445428052
2026-10-17,Widget D,North,820,54,Male,4.856216521
2026-10-18,Widget D,South,739,65,Female,1.382297791
2026-10-19,Widget B,North,439,24,Female,1.090196886
2026-10-20,Widget C,South,727,22,Female,1.222998394
2026-10-21,Widget A,West,538,28,Male,1.209622746
2026-10-22,Widget D,West,243,32,Female,4.631263431
2026-10-23,Widget A,South,929,20,Male,3.885031632
2026-10-24,Widget A,South,846,22,Male,3.708425465
2026-10-25,Widget C,East,618,40,Female,3.090291281
2026-10-26,Widget C,East,144,54,Male,4.127810468
2026-10-27,Widget D,East,338,26,Female,1.622591971
2026-10-28,Widget C,West,254,32,Male,2.567764759
2026-10-29,Widget C,East,280,20,Female,2.960017003
2026-10-30,Widget C,North,314,46,Male,1.441637991
2026-10-31,Widget A,North,187,23,Male,2.678054837
2026-11-01,Widget D,East,355,34,Female,2.266007117
2026-11-02,Widget B,North,610,43,Male,1.142328583
2026-11-03,Widget A,West,172,38,Female,1.546941611
2026-11-04,Widget C,North,278,25,Male,4.056147293
2026-11-05,Widget A,West,311,38,Male,1.072151638
2026-11-06,Widget C,South,904,28,Male,4.737013196
2026-11-07,Widget C,South,333,55,Female,1.34569853
2026-11-08,Widget A,South,564,25,Female,4.196952377
2026-11-09,Widget D,South,850,59,Female,4.594466164
2026-11-10,Widget C,North,322,41,Female,4.764542339
2026-11-11,Widget D,East,730,52,Female,4.469908094
2026-11-12,Widget B,North,924,31,Male,2.150200158
2026-11-13,Widget C,West,363,31,Male,2.332348525
2026-11-14,Widget D,North,306,27,Female,2.706182794
2026-11-15,Widget D,North,706,29,Male,1.557186758
2026-11-16,Widget B,West,984,55,Male,1.08908982
2026-11-17,Widget D,South,833,61,Male,4.476486457
2026-11-18,Widget D,South,465,63,Male,3.216514865
2026-11-19,Widget B,South,375,51,Female,3.434891769
2026-11-20,Widget C,East,479,58,Male,4.707953899
2026-11-21,Widget D,West,842,27,Female,3.660480712
2026-11-22,Widget D,West,408,34,Female,3.763414017
2026-11-23,Widget D,North,730,34,Male,4.147874594
2026-11-24,Widget A,East,367,20,Female,1.465393799
2026-11-25,Widget B,South,884,48,Male,2.440648613
2026-11-26,Widget A,East,163,68,Male,4.872831711
2026-11-27,Widget B,West,909,18,Male,4.691720312
2026-11-28,Widget C,West,449,29,Female,4.536301185
2026-11-29,Widget C,North,593,56,Female,2.808354041
2026-11-30,Widget D,North,622,21,Female,4.428771814
2026-12-01,Widget B,West,197,59,Male,1.193583528
2026-12-02,Widget C,South,170,30,Male,1.594069697
2026-12-03,Widget B,South,463,51,Male,2.655870794
2026-12-04,Widget C,East,669,59,Female,2.933568267
2026-12-05,Widget A,West,901,38,Male,2.054028614
2026-12-06,Widget C,West,862,39,Male,2.425906683
2026-12-07,Widget A,South,375,21,Female,1.651104404
2026-12-08,Widget C,South,149,35,Female,2.956536127
2026-12-09,Widget D,West,457,22,Female,4.175373171
2026-12-10,Widget A,North,827,36,Male,3.645441575
2026-12-11,Widget C,West,663,19,Male,1.431168989
2026-12-12,Widget D,West,882,29,Male,2.950326414
2026-12-13,Widget A,South,584,34,Female,3.790585531
2026-12-14,Widget D,South,183,27,Female,3.119581186
2026-12-15,Widget B,North,998,51,Female,2.566702386
2026-12-16,Widget B,North,904,23,Female,3.487657685
2026-12-17,Widget A,East,737,25,Male,4.874554661
2026-12-18,Widget C,West,907,68,Male,1.379631639
2026-12-19,Widget A,South,683,28,Male,2.560064243
2026-12-20,Widget D,North,395,29,Male,2.626423412
2026-12-21,Widget C,East,335,26,Male,3.307869242
2026-12-22,Widget B,East,155,19,Male,1.608698408
2026-12-23,Widget C,South,459,25,Male,1.706572119
2026-12-24,Widget B,South,209,28,Male,2.141445544
2026-12-25,Widget C,East,291,53,Female,4.823480173
2026-12-26,Widget C,North,192,27,Female,3.936434325
2026-12-27,Widget C,East,961,38,Male,3.646773207
2026-12-28,Widget D,West,667,37,Female,4.26783075
2026-12-29,Widget D,West,159,65,Male,1.510305876
2026-12-30,Widget A,South,749,25,Male,4.437331279
2026-12-31,Widget A,North,138,53,Female,3.379330856
2027-01-01,Widget B,North,639,46,Male,2.34131603
2027-01-02,Widget D,West,148,59,Male,4.263421023
2027-01-03,Widget B,East,519,29,Male,4.210258137
2027-01-04,Widget A,South,736,31,Male,4.382834327
2027-01-05,Widget B,East,112,65,Male,1.4620716
2027-01-06,Widget A,East,135,67,Male,4.87744498
2027-01-07,Widget D,East,200,38,Male,4.838504615
2027-01-08,Widget C,North,893,39,Female,2.429878582
2027-01-09,Widget D,West,185,38,Female,1.263576073
2027-01-10,Widget B,North,615,61,Male,1.668222678
2027-01-11,Widget B,West,322,67,Female,4.971323302
2027-01-12,Widget D,South,437,47,Male,3.252051773
2027-01-13,Widget D,South,265,56,Male,2.426487195
2027-01-14,Widget A,East,482,37,Male,2.152810775
2027-01-15,Widget B,West,955,41,Male,2.027966941
2027-01-16,Widget B,West,994,40,Female,3.65661106
2027-01-17,Widget D,West,475,24,Female,2.677551326
2027-01-18,Widget C,East,570,26,Female,4.861642797
2027-01-19,Widget B,East,889,18,Female,3.735372123
2027-01-20,Widget C,South,741,43,Male,4.168178364
2027-01-21,Widget D,North,130,55,Female,2.170966194
2027-01-22,Widget D,West,474,55,Male,1.316745636
2027-01-23,Widget A,West,110,61,Male,2.95129135
2027-01-24,Widget B,North,401,39,Female,2.258326186
2027-01-25,Widget C,West,195,61,Male,1.80833266
2027-01-26,Widget A,East,289,27,Female,4.810568523
2027-01-27,Widget B,East,552,23,Female,2.775952857
2027-01-28,Widget A,West,291,34,Female,1.698834368
2027-01-29,Widget D,East,585,68,Female,1.794602611
2027-01-30,Widget B,East,365,67,Female,2.12283897
2027-01-31,Widget A,West,523,55,Male,4.997265073
2027-02-01,Widget A,South,227,41,Female,2.072046002
2027-02-02,Widget C,North,337,68,Female,2.315207218
2027-02-03,Widget A,East,454,27,Male,3.637312512
2027-02-04,Widget B,South,211,25,Female,2.175845506
2027-02-05,Widget B,East,927,38,Female,1.863217004
2027-02-06,Widget C,East,545,23,Male,1.634548747
2027-02-07,Widget B,North,442,38,Male,2.25073066
2027-02-08,Widget D,East,244,56,Female,1.423662759
2027-02-09,Widget B,North,164,41,Male,1.074586346
2027-02-10,Widget B,North,346,50,Female,4.218566789
2027-02-11,Widget A,North,834,35,Male,1.55157977
2027-02-12,Widget A,South,589,45,Female,4.103907399
2027-02-13,Widget B,West,924,69,Female,4.190169916
2027-02-14,Widget C,South,538,49,Female,3.151678105
2027-02-15,Widget A,West,205,29,Male,2.238727833
2027-02-16,Widget C,West,280,65,Female,1.580130935
2027-02-17,Widget B,North,283,59,Male,3.947220427
2027-02-18,Widget B,East,325,44,Female,3.405547944
2027-02-19,Widget D,North,876,27,Female,3.621813826
2027-02-20,Widget A,East,889,63,Female,1.034676359
2027-02-21,Widget B,West,188,69,Female,4.710068063
2027-02-22,Widget D,North,787,59,Female,1.26516075
2027-02-23,Widget A,East,629,49,Male,2.467223541
2027-02-24,Widget B,South,470,59,Male,2.610846599
2027-02-25,Widget B,East,498,43,Male,1.005422098
2027-02-26,Widget A,North,205,42,Female,2.988357237
2027-02-27,Widget A,South,370,28,Female,4.011235978
2027-02-28,Widget A,East,930,40,Male,4.293074612
2027-03-01,Widget B,East,602,51,Female,4.517587973
2027-03-02,Widget B,East,778,69,Female,2.950875473
2027-03-03,Widget D,East,624,57,Female,3.522544762
2027-03-04,Widget C,East,948,40,Male,1.318078853
2027-03-05,Widget A,South,131,46,Male,2.952152897
2027-03-06,Widget B,West,492,48,Male,1.619263019
2027-03-07,Widget B,South,139,24,Male,2.47857247
2027-03-08,Widget A,South,759,57,Male,2.317221251
2027-03-09,Widget C,South,317,50,Female,2.694162309
2027-03-10,Widget A,West,830,38,Female,3.286546472
2027-03-11,Widget C,North,181,19,Female,4.611506588
2027-03-12,Widget B,West,944,35,Female,2.577938525
2027-03-13,Widget C,South,819,64,Male,4.924524783
2027-03-14,Widget D,East,300,50,Male,4.036112192
2027-03-15,Widget B,East,546,54,Female,3.045924187
2027-03-16,Widget D,South,943,51,Male,3.576105748
2027-03-17,Widget A,East,527,37,Female,1.408896685
2027-03-18,Widget A,South,137,52,Female,4.378086125
2027-03-19,Widget A,East,310,68,Female,3.32942982
2027-03-20,Widget C,West,543,67,Female,4.944269921
2027-03-21,Widget B,North,426,35,Male,3.545714975
2027-03-22,Widget A,North,860,63,Female,4.336446333
2027-03-23,Widget A,West,326,41,Male,4.199050971
2027-03-24,Widget B,West,147,25,Female,2.381844606
2027-03-25,Widget A,South,117,47,Female,2.038442501
2027-03-26,Widget D,South,538,61,Female,2.721974334
2027-03-27,Widget B,South,906,27,Female,2.868965378
2027-03-28,Widget B,East,807,40,Male,1.960338808
2027-03-29,Widget B,South,286,69,Female,4.578391493
2027-03-30,Widget D,West,444,66,Male,3.170191449
2027-03-31,Widget B,North,323,28,Female,4.913777569
2027-04-01,Widget D,East,929,19,Female,4.240071112
2027-04-02,Widget B,South,587,43,Female,3.222819442
2027-04-03,Widget C,East,976,53,Male,4.788161113
2027-04-04,Widget A,East,948,50,Female,3.01949926
2027-04-05,Widget C,South,328,64,Female,4.54842605
2027-04-06,Widget A,East,489,30,Female,2.432579125
2027-04-07,Widget D,North,688,57,Female,2.514569534
2027-04-08,Widget C,West,287,42,Female,2.672522732
2027-04-09,Widget B,West,957,21,Male,3.186502584
2027-04-10,Widget A,North,369,59,Male,3.213961081
2027-04-11,Widget A,East,706,36,Female,2.985595687
2027-04-12,Widget C,South,409,35,Female,2.224003894
2027-04-13,Widget D,East,231,54,Male,4.708825859
2027-04-14,Widget C,North,650,47,Female,3.354344389
2027-04-15,Widget D,East,171,36,Male,2.630956865
2027-04-16,Widget D,West,892,40,Female,3.604707843
2027-04-17,Widget A,East,944,33,Female,4.071867031
2027-04-18,Widget C,North,771,18,Male,4.842912353
2027-04-19,Widget C,West,286,29,Female,2.998196649
2027-04-20,Widget D,East,585,41,Male,1.448394041
2027-04-21,Widget C,East,290,51,Male,2.763063206
2027-04-22,Widget B,West,521,25,Male,2.915882246
2027-04-23,Widget B,South,219,35,Female,4.587976313
2027-04-24,Widget C,West,319,65,Male,2.579203074
2027-04-25,Widget C,South,152,22,Male,4.81329706
2027-04-26,Widget D,North,833,43,Female,2.940527631
2027-04-27,Widget B,North,550,47,Female,4.895122004
2027-04-28,Widget B,West,511,30,Female,1.032793285
2027-04-29,Widget A,West,742,36,Female,4.595261499
2027-04-30,Widget D,North,336,46,Female,4.724481808
2027-05-01,Widget A,South,857,20,Female,4.844083743
2027-05-02,Widget B,North,837,43,Male,1.052306137
2027-05-03,Widget D,West,819,57,Female,1.686803346
2027-05-04,Widget C,North,505,29,Male,3.615058012
2027-05-05,Widget D,West,707,19,Female,1.101890767
2027-05-06,Widget C,West,521,28,Male,1.254435985
2027-05-07,Widget C,North,811,61,Male,1.884315495
2027-05-08,Widget D,South,346,45,Female,3.049759075
2027-05-09,Widget C,East,171,35,Female,3.183610237
2027-05-10,Widget A,North,929,30,Male,1.137044491
2027-05-11,Widget B,East,284,54,Female,1.681469003
2027-05-12,Widget C,North,105,39,Female,2.998822693
2027-05-13,Widget A,East,305,29,Male,3.375762484
2027-05-14,Widget C,South,643,19,Male,1.593606786
2027-05-15,Widget B,South,710,54,Male,2.595365648
2027-05-16,Widget A,North,486,24,Female,4.617605746
2027-05-17,Widget B,West,867,43,Female,4.995597148
2027-05-18,Widget B,East,798,43,Female,4.948857819
2027-05-19,Widget A,West,175,41,Female,4.526698041
2027-05-20,Widget A,West,276,29,Male,2.578640352
2027-05-21,Widget A,West,926,33,Female,3.746297168
2027-05-22,Widget D,South,898,40,Male,2.666368911
2027-05-23,Widget A,North,448,57,Female,3.594108107
2027-05-24,Widget A,North,354,26,Female,2.237729884
2027-05-25,Widget A,South,936,49,Male,3.424809014
2027-05-26,Widget A,South,801,32,Female,3.095033986
2027-05-27,Widget C,North,407,54,Female,1.097921063
2027-05-28,Widget D,West,444,30,Male,4.162811615
2027-05-29,Widget B,East,226,22,Female,1.047591329
2027-05-30,Widget A,East,386,28,Male,2.172623769
2027-05-31,Widget C,East,865,27,Male,1.023696262
2027-06-01,Widget C,West,824,69,Male,2.504805653
2027-06-02,Widget C,North,861,30,Male,1.252642113
2027-06-03,Widget B,South,695,58,Female,4.654043867
2027-06-04,Widget A,North,586,63,Female,2.662717181
2027-06-05,Widget D,West,482,67,Female,2.837983099
2027-06-06,Widget D,South,505,32,Male,2.399400944
2027-06-07,Widget C,West,487,59,Female,3.510024617
2027-06-08,Widget B,East,624,24,Female,4.137632466
2027-06-09,Widget B,East,656,57,Female,3.592586972
2027-06-10,Widget B,West,738,45,Female,3.992828474
2027-06-11,Widget D,South,725,49,Male,4.623894654
2027-06-12,Widget C,South,375,52,Male,4.454186127
2027-06-13,Widget A,North,599,32,Female,3.696233811
2027-06-14,Widget D,East,816,65,Male,1.858551852
2027-06-15,Widget C,North,436,53,Female,3.550811404
2027-06-16,Widget C,North,580,38,Female,3.024332383
2027-06-17,Widget A,West,996,23,Female,3.868876924
2027-06-18,Widget A,West,372,18,Male,4.331726594
2027-06-19,Widget A,North,157,21,Female,3.970885989
2027-06-20,Widget B,East,427,28,Male,4.38624468
2027-06-21,Widget A,West,830,61,Male,1.255465493
2027-06-22,Widget C,North,208,43,Female,1.126480153
2027-06-23,Widget A,North,378,54,Male,2.034002271
2027-06-24,Widget C,North,785,40,Male,4.602664336
2027-06-25,Widget D,North,427,46,Female,4.294637004
2027-06-26,Widget B,North,875,38,Male,3.730909191
2027-06-27,Widget D,North,414,65,Male,3.80303467
2027-06-28,Widget D,West,573,62,Female,3.906681877
2027-06-29,Widget C,East,210,62,Female,4.770410802
2027-06-30,Widget D,North,798,66,Male,4.328764609
2027-07-01,Widget C,South,880,44,Female,3.493561548
2027-07-02,Widget A,West,328,56,Female,3.662861741
2027-07-03,Widget A,West,596,57,Male,1.854961048
2027-07-04,Widget C,North,255,30,Male,3.629275301
2027-07-05,Widget A,West,572,40,Female,2.69871605
2027-07-06,Widget B,North,800,33,Male,1.611847482
2027-07-07,Widget D,East,371,47,Female,4.225611277
2027-07-08,Widget B,East,986,21,Female,3.040988399
2027-07-09,Widget D,West,101,57,Male,4.909700167
2027-07-10,Widget A,West,857,33,Male,2.126717418
2027-07-11,Widget B,South,821,48,Female,2.922680449
2027-07-12,Widget A,West,610,59,Female,2.791981819
2027-07-13,Widget D,South,385,42,Female,1.48311809
2027-07-14,Widget C,East,970,61,Female,2.704461115
2027-07-15,Widget C,East,112,29,Male,2.150213826
2027-07-16,Widget B,North,707,43,Female,1.641281885
2027-07-17,Widget A,East,597,54,Male,2.128622336
2027-07-18,Widget A,South,832,65,Male,1.933006765
2027-07-19,Widget B,West,337,50,Female,3.936294124
2027-07-20,Widget C,North,193,45,Male,1.123100713
2027-07-21,Widget D,South,437,26,Male,3.469850992
2027-07-22,Widget B,West,880,29,Female,4.042645368
2027-07-23,Widget D,North,270,22,Male,2.922893826
2027-07-24,Widget C,East,705,69,Male,4.72625992
2027-07-25,Widget A,South,760,45,Female,3.831522781
2027-07-26,Widget C,West,723,52,Female,3.991694605
2027-07-27,Widget B,North,666,22,Female,1.78773395
2027-07-28,Widget A,North,948,51,Female,4.109182303
2027-07-29,Widget B,East,566,63,Female,4.328378944
2027-07-30,Widget B,West,727,51,Female,2.445065554
2027-07-31,Widget C,East,242,30,Female,1.853452272
2027-08-01,Widget B,East,300,56,Male,2.540202717
2027-08-02,Widget C,West,279,59,Male,3.958431876
2027-08-03,Widget A,West,813,62,Female,2.670556023
2027-08-04,Widget C,West,463,65,Male,3.946607501
2027-08-05,Widget A,South,578,31,Male,1.454258164
2027-08-06,Widget C,West,664,28,Female,4.224046842
2027-08-07,Widget D,North,570,59,Male,2.012829927
2027-08-08,Widget D,East,483,55,Female,1.995715951
2027-08-09,Widget B,South,791,21,Male,3.361523861
2027-08-10,Widget C,West,516,50,Female,1.280472183
2027-08-11,Widget C,South,924,24,Male,1.105190907
2027-08-12,Widget A,West,407,58,Male,2.044114661
2027-08-13,Widget B,South,748,25,Male,3.152270203
2027-08-14,Widget C,East,793,54,Female,4.630465545
2027-08-15,Widget B,East,466,68,Male,4.385740705
2027-08-16,Widget D,North,100,27,Male,2.96178584
2027-08-17,Widget C,North,143,60,Female,1.148207975
2027-08-18,Widget C,West,838,32,Female,3.141010939
2027-08-19,Widget B,East,942,55,Male,3.8191824
2027-08-20,Widget C,South,197,32,Male,2.35665813
2027-08-21,Widget B,South,819,22,Male,1.444253213
2027-08-22,Widget C,South,364,46,Male,2.114271813
2027-08-23,Widget A,North,899,36,Female,4.086355458
2027-08-24,Widget B,South,882,68,Male,2.404975329
2027-08-25,Widget C,North,239,27,Male,4.247925963
2027-08-26,Widget D,North,580,29,Female,2.278085807
2027-08-27,Widget C,West,336,21,Male,1.654220154
2027-08-28,Widget D,South,171,48,Male,2.743393438
